gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
ZNF662	0	1	0	0	1	40.1381288153167	0	0	223.316834800986	0.027774857768218	0.945577918374758	0.088473009036203	0.00443110054785715	0.939191584659608	0.988697693587534	0.99888097502269	1	0.00346720277818235	0.999999619868951
NFKBIZ	0	0	0	0	2	0	0	0	145.519017279557	0.775787259705911	0.936076199720171	0.957264336830362	0.000414245969108221	0.939191584659608	0.988697693587534	0.99888097502269	1	0.00350255485663808	0.999999619868951
CENPF	0	1	1	0	1	7.35205857828586	73.879050814952	73.879050814952	65.2093427139308	0.177395104800949	0.0141260099906872	0.0279911227707118	0.0148019200620182	0.939191584659608	0.988697693587534	0.99888097502269	1	0.00364142381541899	0.999999619868951
LGR5	0	3	0	0	0	70.420714061667	0	0	0	8.31346771414943e-05	0.929020833662993	0.000428328054259408	1	0.319503191190191	0.988697693587534	0.99888097502269	1	0.00375027818131979	0.999999619868951
TMPRSS15	0	2	1	0	0	43.2452620769828	181.525562220538	181.525562220538	0	0.00250969872465356	0.0052480187278513	0.000433346896679732	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.00378917313243288	0.999999619868951
TPTE	1	1	0	0	1	19.7281063963406	0	0	244.365388872417	0.0536562145942804	0.899481596856152	0.153677087611176	0.00405307038624458	0.939191584659608	0.988697693587534	0.99888097502269	1	0.00522033716048276	0.999999619868951
OR4A47	0	2	0	0	0	161.166549370203	0	0	0	0.000162065610277318	0.970598750351084	0.000812815234023101	1	0.443906172916772	0.988697693587534	0.99888097502269	1	0.00659600110139047	0.999999619868951
ASB17	0	2	0	0	0	157.992080937233	0	0	0	0.000168953012596118	0.965396153020416	0.000844713104686257	1	0.443906172916772	0.988697693587534	0.99888097502269	1	0.00682233680151401	0.999999619868951
GLYAT	0	2	0	0	0	151.361722812346	0	0	0	0.000184806899632295	0.962168740094887	0.000918621752839299	1	0.443906172916772	0.988697693587534	0.99888097502269	1	0.00734220938943331	0.999999619868951
OR4C15	0	2	0	0	0	142.973983969961	0	0	0	0.000208214489872849	0.970020046714863	0.00102864090912891	1	0.444561070821852	0.988697693587534	0.99888097502269	1	0.00810519337994298	0.999999619868951
FAM228A	0	0	0	0	1	0	0	0	956.336156019241	0.888158424992578	0.962158505941224	0.989054370712879	0.00104307857322472	0.939191584659608	0.988697693587534	0.99888097502269	1	0.00812596861768	0.999999619868951
PIGR	0	1	0	0	1	22.681537421278	0	0	139.412552303168	0.0522782212410731	0.938613060538755	0.15129562859712	0.007053656273264	0.939191584659608	0.988697693587534	0.99888097502269	1	0.00836966096374736	0.999999619868951
NDUFV2	0	0	0	0	1	0	0	0	846.551770997472	0.876862166918832	0.956760359030526	0.986629504933061	0.00117797282537323	0.939191584659608	0.988697693587534	0.99888097502269	1	0.00901585107168867	0.999999619868951
ATF5	0	0	0	0	1	0	0	0	751.752922264596	0.850636429120709	0.966066943349255	0.981550159798123	0.00132605416333588	0.939191584659608	0.988697693587534	0.99888097502269	1	0.00994956472124253	0.999999619868951
HS3ST5	0	0	0	0	1	0	0	0	630.896332950425	0.849675001913384	0.962912635016217	0.981152402537009	0.00157912984793392	0.939191584659608	0.988697693587534	0.99888097502269	1	0.0115736305025748	0.999999619868951
ZNF345	1	1	0	0	1	25.2337913380209	0	0	73.2223695726879	0.0407962191875757	0.929739355476	0.122735605573204	0.0132321438239946	0.939191584659608	0.988697693587534	0.99888097502269	1	0.0120550840189735	0.999999619868951
FAM47C	0	3	0	0	0	42.4686199111882	0	0	0	0.000379525363099376	0.940121763799018	0.00179255469919115	1	0.72888424348845	0.988697693587534	0.99888097502269	1	0.0131288740187179	0.999999619868951
